product_id,product_name,category,actual_value_dollar,discount_percentage,rating,rating_count,user_id,product_link
B06XPYRWV5,Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,22.16,0.39,4.2,4.244,"AGMCZ2KDUK34T3TUMG3JCFV7FOTA,AHZLFVEFPM5G6NINL6C2U6DEUNZA,AF5GDNAQLJ3SAR4Z2GHHWCJ6PZEA,AHASL2VPJAIFFLPXEDF3X464QCAA,AE4BIPLKOA6B7N27WD53TX2UU6VQ,AHWQGQ4LHOPQXZWAVIMXQ6UQFYHQ,AFB4DO5PCKBMV3TJ37XFDTWLOVRQ,AGDZJR57Z4DRGPARXFMEQJWRLSGQ",https://www.amazon.in/Pigeon-2-Slice-Pop-up-Toaster-Black/dp/B06XPYRWV5/ref=sr_1_124?qid=1672923597&s=kitchen&sr=1-124
B01N1XVVLC,"Bajaj OFR Room Heater, 13 Fin 2900 Watts Oil Filled Room Heater with 400W PTC Ceramic Fan Heater, ISI Approved (Majesty 13F Plus Black)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",197.52,0.4,4.1,1.017,"AFZ5ADF4DVYO3IS67WN2K6UKSVSQ,AEEWIC5Y6UOO3KA5O2RE5GMQMLDA,AEUWI5TDSKBQHOFTRMU3DHC36IZA,AHFGAQ7GJGA35TSLYKZG4NAUFBFQ,AF6CQDSUJMPSM7YSYVXZ6KUMZVMQ,AESIGIVPJE5SHWIW6SOEHVBHT5ZA,AGONHBXIF7DGPMNZ2LUIBBW3FHZQ,AFUKG7S3SXXBZ47G5JVMH7TN4L2A",https://www.amazon.in/Bajaj-Majesty-Filled-Radiator-Heater/dp/B01N1XVVLC/ref=sr_1_125?qid=1672923597&s=kitchen&sr=1-125
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)","Home&Kitchen|Heating,Cooling&AirQuality|Fans|ExhaustFans",18.4,0.33,4.1,12.999,"AF5OHXMN4BMFYFBAHRA3KF55LEMQ,AEDYGQWG3MQCXE4NAFPHEKHC65RA,AGM6U42GP43XU2OGYR3CS2J7DHRQ,AENFJF6M6ESZKBLJAMLVOZFCCORQ,AGVNTYOKOFM4NNLYUW4PYVCGLBWQ,AH3ZXWK36A6T5DSP6ZNR42M6C44Q,AEEQ3N6TTKJ6KIQQ5GNDS7AHU7ZQ,AGCSVYGZ5WIFAKJVQBXPV23L7ZSQ",https://www.amazon.in/Luminous-Vento-Deluxe-30-Watt-Ventilator/dp/B00O2R38C4/ref=sr_1_126?qid=1672923597&s=kitchen&sr=1-126
B0B2CZTCL2,"Wipro Vesta 1.8 litre Cool touch electric Kettle with Auto cut off | Double Layer outer body | Triple Protection - Dry Boil, Steam & Over Heat |Stainless Steel Inner Body | (Black, 1500 Watt)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,24.68,0.35,3.8,311.0,"AGCKLWECKEAMHEPQZ4RSRYXBFI4Q,AHNMGYFOR4DBIKA2RPCDIGULYQTQ,AFOF4HGAVUO67MEWEKCNWXUYNXCQ,AHAB3QEH3EXTX52TZYS33MFECVOA,AGG5B6TRVEJCNBBDIXG2BKPS6X3Q,AFYJFR3HKB33JS7X55URE3J3GWGA,AGERLZPMLG6VNY6SAB4UTZ7WRBTA,AER3GEEUA5RF6QBIJCREKSWXID3A",https://www.amazon.in/electric-Kettle-Double-Triple-Protection/dp/B0B2CZTCL2/ref=sr_1_127?qid=1672923597&s=kitchen&sr=1-127
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",6.16,0.41,4.1,4.238,"AFUYYV4MJWXM6FKQL6BR44OK52GA,AE5N2V2V7NEXSAKNOV2YCEKMBTXA,AEEGIQ6LMHJWRZ3YS37ACZD6HYCA,AE4FTPFQLHBP4IG2JCSRSKXM4VFA,AEUOCCUL5KHPEVXARZLU4U42WV2A,AGBSJ7VFUFPUQO6FH2ZJXY267A5Q,AGJ52I42NLYWGYET5BK5SJWMP6HQ,AEUWACJRUOGKOVFW2FOW3RSI3SIA",https://www.amazon.in/Kitchen-Stainless-Indian-Filter-Coffee/dp/B00PVT30YI/ref=sr_1_128?qid=1672923597&s=kitchen&sr=1-128
B00SH18114,"Ikea 903.391.72 Polypropylene Plastic Solid Bevara Sealing Clip (Multicolour) - 30 Pack, Adjustable",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,3.69,0.46,4.6,2.781,"AE7M7M6QTDYEHQKAKXIWO2OVMBXQ,AESSDAJQCU3XKBAGYDYVBCKLOTSQ,AF3DTQ5WLDISMZLEORWHXTLHV3NQ,AHF2BSEZURS7UKI23YIHED3UIJKQ,AFZKPE6ZA4U5QVICSDRTTYN7PJEQ,AECBX5NSUD2POXPYXHZSETUVH5CA,AGRBDMHDBF2KXPBPF4S5PAVY3NYQ,AG6Z3AUD67XGSSTZOR6GZX3IC3DA",https://www.amazon.in/Ikea-903-391-72-Sealing-assorted-30-pack/dp/B00SH18114/ref=sr_1_129_mod_primary_new?qid=1672923597&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-129
B00E9G8KOY,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,7.41,0.0,4.1,10.907,"AGJOLQCEFNEKB33FOCJ2YIEVT5DA,AG7ZK27I2UYNSV56CRBCTEVB7T6A,AGQVKQZEHDMHVKFJPOKCEL2AXYAQ,AF73BK6NIKVXKRPNCDXLYQSPEUQA,AFGJXN3GRKMMAAM6XCUL242N6KAQ,AGUQ2BDLQXF2QF3UR2CN6576AKIQ,AG73KSBFVJ5HI7YVT6EH5WTAY67Q,AEIRYCLKICDDTJU5QZKI65Q47MSQ",https://www.amazon.in/HUL-Pureit-Germkill-Classic-Purifier/dp/B00E9G8KOY/ref=sr_1_130?qid=1672923597&s=kitchen&sr=1-130
B00H3H03Q4,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,13.95,0.0,4.2,13.25,"AEZVOCIG5UB5RYBT7P35LXEYGNUA,AG3OM7FBL3LB5C266XVNPJGOHPPA,AGBT373ETZCUEC7X2LVVD3FKWRAA,AEM3EO5SQFCOE4BPSMM3LKOIWL6A,AG73KSBFVJ5HI7YVT6EH5WTAY67Q,AHEQSSHSFZ6WZUZUZS7BTVNCOTAQ,AH6NHWSWYP5ISTHGMARHDD54FLBQ,AFQDM5ECIIUZH567BITZVOP6LISA",https://www.amazon.in/HUL-Pureit-Germkill-Classic-Purifier/dp/B00H3H03Q4/ref=sr_1_131?qid=1672923597&s=kitchen&sr=1-131
B0756K5DYZ,Prestige Iris 750 Watt Mixer Grinder with 3 Stainless Steel Jar + 1 Juicer Jar (White and Blue),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,77.72,0.48,3.9,43.07,"AENY7MQ3WUVPIJ5I5GPDPMC3NKPA,AGUCURUVW2ZY4B5WL44GZABDZVJQ,AGRVCQ36H2PTAYD7UXHK4NEGENYQ,AEEIEOI4H2XLUKSM52M7BFRT2LDA,AGUYRXOKNFIRS6UWEO2LW3R3SMPQ,AGZ6A52CLFHFAYPVVQ2S2UDBKVYQ,AGGPRBEO44FFHMWGTEGYJIBTPHMQ,AFVQ33NU3HR2QB7KBRNEKKO2REHA",https://www.amazon.in/Prestige-Iris-Grinder-Stainless-Juicer/dp/B0756K5DYZ/ref=sr_1_132?qid=1672923597&s=kitchen&sr=1-132
B0188KPKB2,"Preethi Blue Leaf Diamond MG-214 mixer grinder 750 watt (Blue/White), 3 jars & Flexi Lid, FBT motor with 2yr Guarantee & Lifelong Free Service",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,116.73,0.62,4.1,11.828,"AG6A2WAGVLEAIUQYP2YYIVAFTYPQ,AE5ZU25XXCXJ33ZMNCFE55DO7IJQ,AGSWWTQ32THQ7XJUQ5QWNW6JXGDQ,AH2RQ6KCQ4TKLI7FQWZPHSIOM7PA,AFUPFBFZTP6I4AZ6DTZQBHC26XZQ,AG2ELN75KZERETVTINPKCDLHJNVA,AH5P6N6SJBMPKT6EJXXE42TW7AVQ,AETWNOMRM4BJ4ASTEJB6NT76FJTA",https://www.amazon.in/Preethi-Blue-Leaf-Diamond-750-Watt/dp/B0188KPKB2/ref=sr_1_133?qid=1672923597&s=kitchen&sr=1-133
B091KNVNS9,Themisto 350 Watts Egg Boiler-Blue,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,8.63,0.47,4.1,1.24,"AGVCTA243VHAYH4RQKB4TVYSPC7Q,AH36BC5JQPIM7MZOMVQZLBWAN2VA,AGT4TIXFKY7JZIUJPXHX2L7PDXJA,AEAMCSAQXV3P5AXMBC4FPV3SMVWA,AFSBKYXEFH6TLZMMDGZG525HHPGA,AGUQMLMGMMN4NW2GDOV5LOH2LRLA,AEX4HFC5QP2AAU7LEIIME2NRHOQQ,AEDQG7IQKAQB77K53PPHHWV4QCXA",https://www.amazon.in/Themisto-350-Watts-Egg-Boiler-Blue/dp/B091KNVNS9/ref=sr_1_134?qid=1672923597&s=kitchen&sr=1-134
B075JJ5NQC,"Butterfly Smart Mixer Grinder, 750W, 4 Jars (Grey)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,61.72,0.36,4.0,20.869,"AHF3WL6GGYYJSX6HUJCDG67S4EYQ,AHH4BY2VNEWPMYROK77IHTHTZWVA,AENRAZMV4YCZETNRLK7QMEOP2YGA,AH5YCGN6R23HBNF3KOS23ZJZOURQ,AEGFTYIQOSF52XMDJABR4CC67WUQ,AFXPWPSO5PFTCR2QYR6VWGBSB2QQ,AGQYUHMAVORZ45B7TLMP7IN6ZXOA,AGULTXKCMQONHUHM6HIEJNVBTEOQ",https://www.amazon.in/Butterfly-Smart-750-Watt-Mixer-Grinder/dp/B075JJ5NQC/ref=sr_1_135?qid=1672923597&s=kitchen&sr=1-135
B0B5KZ3C53,"KENT Smart Multi Cooker Cum Kettle 1.2 Liter 800 Watts, Electric Cooker with Steamer & Boiler for Idlis, Instant Noodles, Momos, Eggs, & Steam Vegetables, Inner Stainless Steel & Cool Touch Outer Body",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,35.8,0.45,3.7,441.0,"AGYNRGEH26Z7PFCEBRVWTJ6RZ4PA,AHLEYZIZY2JWUVX7ZJUP2ZDQHZRA,AHMJJFA7DVXYO76MLL6IAPZYNHBA,AETECGJKFYFTKFIB5ATS6YRUKWVA,AGPYC54L575ZDPY7FEGITMLYI2UA,AHPT7QLZD7MKHTRII3BGGNHDNHOQ,AEGALXWP75YMO7CPPRFZBHHM73DA,AEOLDYDAFLQTHPD7HIODC2Q7HKZQ",https://www.amazon.in/KENT-Electric-Steamer-Vegetables-Stainless/dp/B0B5KZ3C53/ref=sr_1_139?qid=1672923597&s=kitchen&sr=1-139
B09NTHQRW3,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 2000 mAh Rechargeable Battery, 150 Watt Motor, 400 ML",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,30.85,0.2,4.1,1.034,"AHVLMPOZX552F4S4UIO5DEVGXBAQ,AGSFXC44XWRFJ4D5NXQWDP6EC2PQ,AHWJ3FWLEGVBAWARBPV4N23IIDCQ,AHIXHLUQXHAFN2TKJX3DSFYYQ22Q,AHVDIIKAT5MSKLZGQPMKZHBV6DZA,AHLTUC4AD6YBXWAMDU2VVL4ADPQQ,AFALTXLNKATKJWF7UVD2PAMKQYXQ,AHAVKBRQC62ZO5F4Q54MW3VLPBZA",https://www.amazon.in/InstaCuppa-Portable-Smoothie-Crushing-Rechargeable/dp/B09NTHQRW3/ref=sr_1_140?qid=1672923597&s=kitchen&sr=1-140
B008YW3CYM,USHA EI 1602 1000 W Lightweight Dry Iron with Non-Stick Soleplate (Multi-colour),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",14.69,0.48,4.1,37.126,"AE3T4QKW5KPNX5VAVCS5K43WSESQ,AECKXEN7R2D54DHRZIB6JYNXLU4Q,AHZTLZNYRSIEOCNNYMQCXWTWA62Q,AEWBJR5EYL5RCKUPUMG52JU2273A,AHWX4CNRSPTA5O3ZVOEKOUW6X6DA,AGV63VPYLUSZSWULWUIOXW446K3Q,AH6I4KMBDUUVG25ZEN636KJP7DQQ,AHHSKRWWN3SB6GQPEDWWIFS7NBIA",https://www.amazon.in/Usha-EI-1602-1000-Watt-Lightweight/dp/B008YW3CYM/ref=sr_1_141?qid=1672923597&s=kitchen&sr=1-141
B07QHHCB27,KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,25.93,0.29,4.1,6.355,"AFENRIT42SOS4O7C4PHSKJNNWIWA,AGJW32XBQ6KVXXEPOF2F7TXSI56A,AHRNCTBMQ4Q27ECKAMZP5FFDOWDQ,AE5QM7YNLDN264RDC3P7GBGFYUEA,AEQOF2P6OUP23GYS2CADPFTMVJ4Q,AHOMVPDRQ74UCNTIWQKOWVZVCVSA,AG5ZVXUMPBZT7QYYE23JJU3HTLLA,AHP3V6CE6O6VEEGPQMAT7WEGTVOA",https://www.amazon.in/Kent-KENT-Hand-Blender/dp/B07QHHCB27/ref=sr_1_142?qid=1672923597&s=kitchen&sr=1-142
B0BMFD94VD,"White Feather Portable Heat Sealer Mini Sealing Machine for Food Storage Vacuum Bag, Chip, Plastic, Snack Bags, Package Home Closer Storage Tool (Multicolor) Random Colour",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,6.16,0.6,3.3,12.0,"AFL4CXIRQT4PT764WYAH2OT3TSBQ,AHCADERQGXE7VE4AC3LMB4JE75WA,AFDGKQUU6XZZCFHIU6DELP2PXF7Q,AGBK7JZOUSPLSNOB4YRTJWXVMKRA,AFZKOLERWHICQGFIVYFDVDPJS56Q,AHAZ2SAFDDJE74JFX4XEYZDFQTJA",https://www.amazon.in/White-Feather-Portable-Sealing-Multicolor/dp/B0BMFD94VD/ref=sr_1_143?qid=1672923597&s=kitchen&sr=1-143
B00HZIOGXW,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",10.19,0.26,4.1,13.165,"AGND3HQB3XFX544IUGTCX3IKAEPA,AFPQFZQGTCOV6TB2E7EBZHW2DUHA,AGYUFUC4EKXTZHF4CFVTKB3T7OUA,AFKHLRBSPFYWOOTXEENPIWUVNZGA,AEAMTXU57DL6YNJCT53AYMLYGXUA,AFF3TSSIXAVH4BPSQVJCLNQH4BYA,AFQ6C64AFI33KOGJU5IZAB57A45A,AHUBLOQI56TLETS3LQ3YZIYR5Z5A",https://www.amazon.in/Crompton-CG-IHL-1500-Watt-Immersion-Compatible/dp/B00HZIOGXW/ref=sr_1_144?qid=1672923597&s=kitchen&sr=1-144
B09CKSYBLR,"InstaCuppa Rechargeable Mini Electric Chopper - Stainless Steel Blades, One Touch Operation, for Mincing Garlic, Ginger, Onion, Vegetable, Meat, Nuts, (White, 250 ML, Pack of 1, 45 Watts)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,18.51,0.33,4.1,1.646,"AEPRNLSE43UGWKAMTLIKPM2LEAMQ,AFGL2BJQXPTK64ZAMF54LVNZLLHQ,AFUKBGJHIZMXQXXSS4NYJIPV3E7A,AGFCNG7LPSXN2MSETPNUJX2DSGIA,AFNR7QJV4DOLLVM6ANOVMOJSBOSQ,AF3FRLNJCF23ANLTKX2GRWHJXGDQ,AFVHA7F6WGALC7CX3ALHQUYOAYNA,AFDKFR5OJZXCDJRUZ44JVGWD7SIA",https://www.amazon.in/InstaCuppa-Rechargeable-Mini-Electric-Chopper/dp/B09CKSYBLR/ref=sr_1_145?qid=1672923597&s=kitchen&sr=1-145
B072J83V9W,Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner (Blue),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",123.4,0.1,4.4,17.994,"AGBITVO2DOMNZU6DB4QF2WXXELLA,AFMPYDPXNEAOY7V6ESN3RHHIFOLA,AEXMSOQXFSGNINYXVTPXWF6LNSOQ,AHJ36WVWO52FUAO4F7W2V2HUVIOA,AHDVRIPXBUVBEU4SPWOC6RGAYRPQ,AEM6HSXS6EAAW2W2YCJDURHPAOHQ,AHGWXO3TIN5RERBOPO6KS5HW6PQQ,AF476TMP4LI7EBRKEYTFE33CHLLA",https://www.amazon.in/Philips-PowerPro-FC9352-01-Compact/dp/B072J83V9W/ref=sr_1_146?qid=1672923597&s=kitchen&sr=1-146
B09MTLG4TP,"SAIELLIN Electric Lint Remover for Clothes Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades, Clothes and Furniture Lint Roller for Fabrics Portable Lint Shavers (White Orange)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",12.33,0.55,4.3,610.0,"AFHCG4ZUNHS5X7PYX6IPZA3AO7PA,AHDH4K7B4XROK4NUUKOQMLVUGXKQ,AFAOEOKOE3IHNJKQDHAZ3JY63F6Q,AEIIOCCDVYEZSGZVFZSNYZKHM6HA,AGXJHFAXB4ZBSYHCSJUOU6TBXBCA,AGRDQEDZJUKOFPT4HQ6JNPP7PXYQ,AH4A6BDLABV357G2A6HQGCJ7KGYA,AHHJ2MPEQDEB2OL5VELPVKG7HA7A",https://www.amazon.in/SAIELLIN-Clothes-Sweater-Defuzzer-Trimmer/dp/B09MTLG4TP/ref=sr_1_147?qid=1672923597&s=kitchen&sr=1-147
B097XJQZ8H,"Cookwell Bullet Mixer Grinder (5 Jars, 3 Blades, Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,74.07,0.59,4.1,8.866,"AFJVAVYH2K6VUCTNLA5HZ45VQFKA,AGGWXZI3DYEKKDM4B36R7ZJJKAUA,AEKJDZK63IDTROMID4JMKGJHSULQ,AGQYYNEUBQWWEQBNYIUC53RFACNA,AF43RF5XBMHJAMI2FG34NN3L7IIQ,AGU35SVLLAC34EAVBSRUVTK67DFA,AHKMF4W5DDK3NQY3YUKMZNNLPS7Q,AE5IO4H7IZTRJPKIO4L6DMQ76GGA",https://www.amazon.in/Cookwell-Bullet-Mixer-Grinder-Silver/dp/B097XJQZ8H/ref=sr_1_148?qid=1672923597&s=kitchen&sr=1-148
B00935MD1C,"Prestige PRWO 1.8-2 700-Watts Delight Electric Rice Cooker with 2 Aluminium Cooking Pans - 1.8 Liters, White",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,48.7,0.31,3.7,13.406,"AGBFUWHPPCGWJDR6B4OMKVTJXAMA,AEWESDLVWVAOHCLCTFT3NQHY4ABQ,AFY6NUGEJR3FYO5JQQYPVHB7BN7Q,AGARLHYVHR5YQUAPN4UW6FDDQZDQ,AFDNYZLF2TIOIHCE6XBVDETYLS4Q,AHHBABC6Q734R46ZOTCRCVMIDE3A,AHRL7HWG5QFKUHZ37KS6WGMCSV7Q,AHMXB2SMKANWFDSUQJAZSB3J2W5Q",https://www.amazon.in/Prestige-PRWO-1-8-2-700-Watts-Aluminium/dp/B00935MD1C/ref=sr_1_149?qid=1672923597&s=kitchen&sr=1-149
B0BR4F878Q,"Swiffer Instant Electric Water Heater Faucet Tap Home-Kitchen Instantaneous Water Heater Tank less for Tap, LED Electric Head Water Heaters Tail Gallon Comfort(3000W) ((Pack of 1))","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",24.68,0.28,4.8,53.803,"AEU7DVFEL43XZ6T4D572W2ZLBRKQ,AGWOH7CFDMUVW52NMZWQBKBNNQOA,AGZN422FGG7JO3T5YY6IVUELOODA",https://www.amazon.in/Swiffer-Instant-Electric-Home-Kitchen-Instantaneous/dp/B0BR4F878Q/ref=sr_1_150?qid=1672923597&s=kitchen&sr=1-150
B0B3G5XZN5,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 4000 mAh Rechargeable Battery, 230 Watt Motor, 500 ML",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,43.2,0.2,4.5,546.0,"AGDV2MRADKOX2DX27DLTJRCUNFLQ,AEPDAG3D6JDB7GMFDWRZBRDUT6LA,AHBAP5SPTSJ44JCVAA66JL5T3GSA,AGD4WOYC5CDCE72HI5NLTKJMVCFA,AHUNCPEWHPHZGFK4NFZYGZS6HA6Q,AHKSKUA2E4Q4UTWGK5KJOQUANEHQ,AH3RXYXJCWNF4R5G2MKDNHDCHBBQ,AETJYYRMC2XH5YW67E3WLNYEXODQ",https://www.amazon.in/InstaCuppa-Portable-Smoothie-Crushing-Rechargeable/dp/B0B3G5XZN5/ref=sr_1_148?qid=1672923598&s=kitchen&sr=1-148
B07WKB69RS,"Lifelong LLWH106 Flash 3 Litres Instant Water Heater for Home Use, 8 Bar Pressure,Power On/Off Indicator and Advanced Safety, (3000W, ISI Certified, 2 Years Warranty)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",68.52,0.62,4.0,5.292,"AHODVRQWWJ6ZANKRQMUTC2XAP7DA,AHUK7JORZ6JUBP6Y2DJDQM7DY4UQ,AEX2J4SOFGG5MWTWNQLJ4YJPRO2Q,AF52JXL4N6RP2E7KY7IRE4IDX5AQ,AFJQNV4NJHIBN6CLE4UOSFS6KRYQ,AGAGQBMUTC7WREXUTXUVP6MXJ6MA,AH6ISURNXEG3QX4KB6LKSINS2IAA,AFGWDVXHRJHOJ5XGBMFVXVCQ6FKA",https://www.amazon.in/Lifelong-Flash-Instant-Heater-Certified/dp/B07WKB69RS/ref=sr_1_149?qid=1672923598&s=kitchen&sr=1-149
B09DL9978Y,"Hindware Atlantic Compacto 3 Litre Instant water heater with Stainless Steel Tank, Robust Construction, Pressure Relief Valve And I-thermostat Feature (White And Grey)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",56.67,0.48,4.1,444.0,"AFS5PZPVKEP3UJSDPRPDIR2MKGHA,AF25ESIE2VTCJ5TAKLIJSBHE7TXQ,AFAH7WHWITSQ33IHJU2MW5QRT7HQ,AGVT6QWGLKSYHR3YKRBKMUUSIXAA,AGPWKPQODYM5WTOVQEG5JKCWFFEA,AG7U4ELTZ4SALHGRJGQUH5TOKXFA,AHHXZ73LFPUVJKZIVPGVDLUSD7YA,AGEYZNPASS34VXF5WSWDGKXXOXJA",https://www.amazon.in/Hindware-Atlantic-Compacto-Instant-HI03PDW30/dp/B09DL9978Y/ref=sr_1_151?qid=1672923598&s=kitchen&sr=1-151
B06XMZV7RH,ATOM Selves-MH 200 GM Digital Pocket Scale,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,6.16,0.38,3.9,4.584,"AFMJG5IJKO7AFSAAXTAAHIKK4DDA,AHDEDC3POAU5BZGDWP33QORI3YEA,AFLPTFP6N5EL5WWVVB5ELDFJ6DPQ,AE2IURVHTZIHYVJSWHTXDKEF3QOA,AEY4DSGBLEDYOHJTHH4VKWLS777Q,AHLX7ZJKWBQ6IEC5R7O56JAVEHPA,AERUNKZJXZDXZ7WPIUH5SQHDDWUA,AFJSTDPDPNSJF5IOIZN4ALD2W2NA",https://www.amazon.in/Atom-Selves-A100-Digital-Pocket-Silver/dp/B06XMZV7RH/ref=sr_1_152?qid=1672923598&s=kitchen&sr=1-152
B09WMTJPG7,Crompton InstaBliss 3-L Instant Water Heater (Geyser) with Advanced 4 Level Safety,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",54.32,0.41,4.1,14.947,"AENPIPI2T7E6R4HKOBKZAQFCJZUQ,AHIVPDOVK6OQN6WGTESSXAP4O3NQ,AEIOIMVJ327S7YLGXHPRMSKFRSDA,AE6XTR4HOF6A4ZYWTEYOIM7RXWIQ,AHML2YILNIL55QN5W3ALM22KK4RA,AEDASFMONSZILDTQ2KMND32254ZA,AG6DF5G6NXVTFKGB5OGNOFQ336SQ,AEQILKA6TDCEJHB22PLMICANAKCA",https://www.amazon.in/Crompton-InstaBliss-Instant-Heater-Advanced/dp/B09WMTJPG7/ref=sr_1_153?qid=1672923598&s=kitchen&sr=1-153
B09ZK6THRR,"Croma 1100 W Dry Iron with Weilburger Dual Soleplate Coating (CRSHAH702SIR11, White)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",12.35,0.52,4.2,1.559,"AFAD3K54MDC5KWKEIL4GPRMDUCSA,AHKLFZK4YWYVSSH6RENLODXSQEWQ,AFPEWRRHEEB7AE7UXZZW6AYFGI2A,AGMR6IFE74NZ6I2AKCYNT3OA4WJA,AFLHIPN4MXE2CDTUI675U5BMGJ5Q,AFG43ME6P6CX2VMBEUJ4A3VILLIA,AETAP7PLIHXSLRWHSKZ6CB4LUOEQ,AG6EJGP5G3XX3PO7XUVN23XNF7QA",https://www.amazon.in/Croma-Weilburger-Soleplate-Coating-CRSHAH702SIR11/dp/B09ZK6THRR/ref=sr_1_154?qid=1672923598&s=kitchen&sr=1-154
B07MP21WJD,"Lint Roller with 40 Paper Sheets, 22 x 5 cm (Grey)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3.69,0.18,4.1,1.66,"AGOUMGTCVOVNACJWHOI6QXEOFWFQ,AHWVKXF3D6CW6INGFKC4BMWAICWA,AFLFHQMJXDKP4FNRZVNDLBCI7ULA,AEMLU5KFMLIGZH36SO3PT2DLHDPQ,AHD2YKTU2NGV7WIT2AMZ5KGUCI5A,AE6HP365WCXNFAUQETWLZ5AW2KEA,AHU3ZRGSY6NBCQLHHKYG4BWGN46A,AHQI663PWIM6UA3UZUE352TAEJSA",https://www.amazon.in/Ikea-Lint-Roller-Paper-Sheets/dp/B07MP21WJD/ref=sr_1_156_mod_primary_new?qid=1672923598&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-156
